,src,bin,num_of_bin
896,texlive: 应用工具,"{'texlive': '应用工具', 'texlive-adjustbox': '应用工具', 'texlive-ae': '应用工具', 'texlive-algorithms': '应用工具', 'texlive-amscls': '应用工具', 'texlive-amsfonts': '应用工具', 'texlive-amsmath': '应用工具', 'texlive-anyfontsize': '应用工具', 'texlive-anysize': '应用工具', 'texlive-appendix': '应用工具', 'texlive-arabxetex': '应用工具', 'texlive-arphic': '应用工具', 'texlive-attachfile': '应用工具', 'texlive-avantgar': '应用工具', 'texlive-awesomebox': '应用工具', 'texlive-babel': '应用工具', 'texlive-babelbib': '应用工具', 'texlive-babel-english': '应用工具', 'texlive-base': '应用工具', 'texlive-beamer': '应用工具', 'texlive-bera': '应用工具', 'texlive-beton': '应用工具', 'texlive-bibtex': '应用工具', 'texlive-bibtopic': '应用工具', 'texlive-bidi': '应用工具', 'texlive-bigfoot': '应用工具', 'texlive-bookman': '应用工具', 'texlive-booktabs': '应用工具', 'texlive-breakurl': '应用工具', 'texlive-breqn': '应用工具', 'texlive-caption': '应用工具', 'texlive-capt-of': '应用工具', 'texlive-carlisle': '应用工具', 'texlive-changebar': '应用工具', 'texlive-changepage': '应用工具', 'texlive-charter': '应用工具', 'texlive-chngcntr': '应用工具', 'texlive-cite': '应用工具', 'texlive-cjk': '应用工具', 'texlive-classpack': '应用工具', 'texlive-cm': '应用工具', 'texlive-cmap': '应用工具', 'texlive-cmextra': '应用工具', 'texlive-cm-lgc': '应用工具', 'texlive-cm-super': '应用工具', 'texlive-cns': '应用工具', 'texlive-collectbox': '应用工具', 'texlive-collection-basic': '应用工具', 'texlive-collection-fontsrecommended': '应用工具', 'texlive-collection-htmlxml': '应用工具', 'texlive-collection-latex': '应用工具', 'texlive-collection-latexrecommended': '应用工具', 'texlive-collection-xetex': '应用工具', 'texlive-colortbl': '应用工具', 'texlive-context': '应用工具', 'texlive-courier': '应用工具', 'texlive-crop': '应用工具', 'texlive-csquotes': '应用工具', 'texlive-ctable': '应用工具', 'texlive-ctablestack': '应用工具', 'texlive-currfile': '应用工具', 'texlive-datetime': '应用工具', 'texlive-dvipdfmx': '应用工具', 'texlive-dvipng': '应用工具', 'texlive-dvips': '应用工具', 'texlive-dvisvgm': '应用工具', 'texlive-ec': '应用工具', 'texlive-eepic': '应用工具', 'texlive-enctex': '应用工具', 'texlive-enumitem': '应用工具', 'texlive-environ': '应用工具', 'texlive-epsf': '应用工具', 'texlive-epstopdf': '应用工具', 'texlive-eqparbox': '应用工具', 'texlive-eso-pic': '应用工具', 'texlive-etex': '应用工具', 'texlive-etex-pkg': '应用工具', 'texlive-etoolbox': '应用工具', 'texlive-euenc': '应用工具', 'texlive-euler': '应用工具', 'texlive-euro': '应用工具', 'texlive-eurosym': '应用工具', 'texlive-extsizes': '应用工具', 'texlive-fancybox': '应用工具', 'texlive-fancyhdr': '应用工具', 'texlive-fancyref': '应用工具', 'texlive-fancyvrb': '应用工具', 'texlive-filecontents': '应用工具', 'texlive-filehook': '应用工具', 'texlive-finstrut': '应用工具', 'texlive-fix2col': '应用工具', 'texlive-fixlatvian': '应用工具', 'texlive-float': '应用工具', 'texlive-fmtcount': '应用工具', 'texlive-fncychap': '应用工具', 'texlive-fontawesome': '应用工具', 'texlive-fontbook': '应用工具', 'texlive-fontspec': '应用工具', 'texlive-fonts-tlwg': '应用工具', 'texlive-fontware': '应用工具', 'texlive-fontwrap': '应用工具', 'texlive-footmisc': '应用工具', 'texlive-fp': '应用工具', 'texlive-fpl': '应用工具', 'texlive-framed': '应用工具', 'texlive-garuda-c90': '应用工具', 'texlive-geometry': '应用工具', 'texlive-glyphlist': '应用工具', 'texlive-graphics': '应用工具', 'texlive-graphics-cfg': '应用工具', 'texlive-graphics-def': '应用工具', 'texlive-gsftopk': '应用工具', 'texlive-helvetic': '应用工具', 'texlive-hyperref': '应用工具', 'texlive-hyphenat': '应用工具', 'texlive-hyphen-base': '应用工具', 'texlive-hyph-utf8': '应用工具', 'texlive-ifetex': '应用工具', 'texlive-ifluatex': '应用工具', 'texlive-ifmtarg': '应用工具', 'texlive-ifoddpage': '应用工具', 'texlive-iftex': '应用工具', 'texlive-ifxetex': '应用工具', 'texlive-import': '应用工具', 'texlive-index': '应用工具', 'texlive-jadetex': '应用工具', 'texlive-jknapltx': '应用工具', 'texlive-kastrup': '应用工具', 'texlive-kerkis': '应用工具', 'texlive-knuth-lib': '应用工具', 'texlive-knuth-local': '应用工具', 'texlive-koma-script': '应用工具', 'texlive-kpathsea': '应用工具', 'texlive-l3experimental': '应用工具', 'texlive-l3kernel': '应用工具', 'texlive-l3packages': '应用工具', 'texlive-lastpage': '应用工具', 'texlive-latex': '应用工具', 'texlive-latex2man': '应用工具', 'texlive-latexconfig': '应用工具', 'texlive-latex-fonts': '应用工具', 'texlive-lettrine': '应用工具', 'texlive-lib': '库', 'texlive-linegoal': '应用工具', 'texlive-lineno': '应用工具', 'texlive-listings': '应用工具', 'texlive-lm': '应用工具', 'texlive-lm-math': '应用工具', 'texlive-ltabptch': '应用工具', 'texlive-ltxmisc': '应用工具', 'texlive-lua-alt-getopt': '应用工具', 'texlive-lualatex-math': '应用工具', 'texlive-lualibs': '应用工具', 'texlive-luaotfload': '应用工具', 'texlive-luatex': '应用工具', 'texlive-luatex85': '应用工具', 'texlive-luatexbase': '应用工具', 'texlive-makecmds': '应用工具', 'texlive-makeindex': '应用工具', 'texlive-manfnt-font': '应用工具', 'texlive-marginnote': '应用工具', 'texlive-marvosym': '应用工具', 'texlive-mathpazo': '应用工具', 'texlive-mathspec': '应用工具', 'texlive-mathtools': '应用工具', 'texlive-mdwtools': '应用工具', 'texlive-memoir': '应用工具', 'texlive-metafont': '应用工具', 'texlive-metalogo': '应用工具', 'texlive-metapost': '应用工具', 'texlive-mflogo': '应用工具', 'texlive-mflogo-font': '应用工具', 'texlive-mfnfss': '应用工具', 'texlive-mfware': '应用工具', 'texlive-microtype': '应用工具', 'texlive-mnsymbol': '应用工具', 'texlive-mparhack': '应用工具', 'texlive-mptopdf': '应用工具', 'texlive-ms': '应用工具', 'texlive-multido': '应用工具', 'texlive-multirow': '应用工具', 'texlive-natbib': '应用工具', 'texlive-ncctools': '应用工具', 'texlive-ncntrsbk': '应用工具', 'texlive-needspace': '应用工具', 'texlive-norasi-c90': '应用工具', 'texlive-ntgclass': '应用工具', 'texlive-oberdiek': '应用工具', 'texlive-overpic': '应用工具', 'texlive-palatino': '应用工具', 'texlive-paralist': '应用工具', 'texlive-parallel': '应用工具', 'texlive-parskip': '应用工具', 'texlive-passivetex': '应用工具', 'texlive-pdfpages': '应用工具', 'texlive-pdftex': '应用工具', 'texlive-pgf': '应用工具', 'texlive-philokalia': '应用工具', 'texlive-placeins': '应用工具', 'texlive-plain': '应用工具', 'texlive-polyglossia': '应用工具', 'texlive-powerdot': '应用工具', 'texlive-preprint': '应用工具', 'texlive-psfrag': '应用工具', 'texlive-pslatex': '应用工具', 'texlive-psnfss': '应用工具', 'texlive-pspicture': '应用工具', 'texlive-pst-3d': '应用工具', 'texlive-pst-arrow': '应用工具', 'texlive-pst-blur': '应用工具', 'texlive-pst-coil': '应用工具', 'texlive-pst-eps': '应用工具', 'texlive-pst-fill': '应用工具', 'texlive-pst-grad': '应用工具', 'texlive-pst-math': '应用工具', 'texlive-pst-node': '应用工具', 'texlive-pst-plot': '应用工具', 'texlive-pstricks': '应用工具', 'texlive-pstricks-add': '应用工具', 'texlive-pst-slpe': '应用工具', 'texlive-pst-text': '应用工具', 'texlive-pst-tools': '应用工具', 'texlive-pst-tree': '应用工具', 'texlive-ptext': '应用工具', 'texlive-pxfonts': '应用工具', 'texlive-qstest': '应用工具', 'texlive-rcs': '应用工具', 'texlive-realscripts': '应用工具', 'texlive-rsfs': '应用工具', 'texlive-sansmath': '应用工具', 'texlive-sauerj': '应用工具', 'texlive-scheme-basic': '应用工具', 'texlive-section': '应用工具', 'texlive-sectsty': '应用工具', 'texlive-seminar': '应用工具', 'texlive-sepnum': '应用工具', 'texlive-setspace': '应用工具', 'texlive-showexpl': '应用工具', 'texlive-soul': '应用工具', 'texlive-stmaryrd': '应用工具', 'texlive-subfig': '应用工具', 'texlive-subfigure': '应用工具', 'texlive-svn-prov': '应用工具', 'texlive-symbol': '应用工具', 'texlive-t2': '应用工具', 'texlive-tabu': '应用工具', 'texlive-tabulary': '应用工具', 'texlive-tetex': '应用工具', 'texlive-tex': '应用工具', 'texlive-tex4ht': '应用工具', 'texlive-texconfig': '应用工具', 'texlive-tex-gyre': '应用工具', 'texlive-tex-gyre-math': '应用工具', 'texlive-tex-ini-files': '应用工具', 'texlive-texlive.infra': '应用工具', 'texlive-texlive-docindex': '应用工具', 'texlive-texlive-en': '应用工具', 'texlive-texlive-msg-translations': '应用工具', 'texlive-texlive-scripts': '应用工具', 'texlive-textcase': '应用工具', 'texlive-textpos': '应用工具', 'texlive-threeparttable': '应用工具', 'texlive-thumbpdf': '应用工具', 'texlive-times': '应用工具', 'texlive-tipa': '应用工具', 'texlive-titlesec': '应用工具', 'texlive-titling': '应用工具', 'texlive-tocloft': '应用工具', 'texlive-tools': '应用工具', 'texlive-trimspaces': '应用工具', 'texlive-txfonts': '应用工具', 'texlive-type1cm': '应用工具', 'texlive-typehtml': '应用工具', 'texlive-ucharclasses': '应用工具', 'texlive-ucs': '应用工具', 'texlive-uhc': '应用工具', 'texlive-ulem': '应用工具', 'texlive-underscore': '应用工具', 'texlive-unicode-data': '应用工具', 'texlive-unicode-math': '应用工具', 'texlive-unisugar': '应用工具', 'texlive-updmap-map': '应用工具', 'texlive-upquote': '应用工具', 'texlive-url': '应用工具', 'texlive-utopia': '应用工具', 'texlive-varwidth': '应用工具', 'texlive-wadalab': '应用工具', 'texlive-was': '应用工具', 'texlive-wasy': '应用工具', 'texlive-wasy2-ps': '应用工具', 'texlive-wasysym': '应用工具', 'texlive-wrapfig': '应用工具', 'texlive-xcolor': '应用工具', 'texlive-xdvi': '应用工具', 'texlive-xecjk': '应用工具', 'texlive-xecolor': '应用工具', 'texlive-xecyr': '应用工具', 'texlive-xeindex': '应用工具', 'texlive-xepersian': '应用工具', 'texlive-xesearch': '应用工具', 'texlive-xetex': '应用工具', 'texlive-xetexconfig': '应用工具', 'texlive-xetexfontinfo': '应用工具', 'texlive-xetex-itrans': '应用工具', 'texlive-xetex-pstricks': '应用工具', 'texlive-xetex-tibetan': '应用工具', 'texlive-xifthen': '应用工具', 'texlive-xkeyval': '应用工具', 'texlive-xltxtra': '应用工具', 'texlive-xmltex': '应用工具', 'texlive-xmltexconfig': '应用工具', 'texlive-xstring': '应用工具', 'texlive-xtab': '应用工具', 'texlive-xunicode': '应用工具', 'texlive-zapfchan': '应用工具', 'texlive-zapfding': '应用工具'}",316
897,tftp: 应用服务,"{'tftp': '工具', 'tftp-server': '应用服务'}",2
898,thunderbird: 应用工具/桌面,{'thunderbird': '工具'},1
899,tigervnc: 应用服务,"{'tigervnc': '工具', 'tigervnc-icons': '工具', 'tigervnc-license': '工具', 'tigervnc-selinux': '应用服务', 'tigervnc-server': '应用服务', 'tigervnc-server-minimal': '应用服务', 'tigervnc-server-module': '应用服务'}",7
900,timedatex: 应用服务,{'timedatex': '服务'},1
901,tix: 应用工具,{'tix': '库'},1
902,tk: 应用库/编程语言,{'tk': '工具'},1
903,tlog: 应用工具,{'tlog': '工具'},1
904,tog-pegasus: 应用服务,"{'tog-pegasus': '应用服务', 'tog-pegasus-libs': '库'}",2
905,tomcatjss: 应用库,{'tomcatjss': '库'},1
906,torque: 应用服务,"{'torque': '应用服务', 'torque-libs': '库'}",2
907,totem: 应用工具/桌面,"{'totem': '工具', 'totem-nautilus': '应用工具/桌面'}",2
908,totem-pl-parser: 应用工具/桌面,{'totem-pl-parser': '库'},1
909,tpm2-abrmd: 系统工具,{'tpm2-abrmd': '服务'},1
910,tpm2-abrmd-selinux: 系统工具,{'tpm2-abrmd-selinux': '服务'},1
911,tpm2-tools: 系统工具,{'tpm2-tools': '工具'},1
912,trace-cmd: 系统工具,"{'kernelshark': '工具', 'trace-cmd': '系统工具'}",2
913,tracer: 应用工具,"{'python3-tracer': '应用工具', 'tracer-common': '工具'}",2
914,tracker: 应用工具/桌面,{'tracker': '工具'},1
915,tracker-miners: 应用工具/桌面,{'tracker-miners': '工具'},1
916,trousers: 系统库,"{'trousers': '服务', 'trousers-lib': '库'}",2
917,ttmkfdir: 应用工具,{'ttmkfdir': '工具'},1
918,tuned: 应用服务,"{'tuned': '应用服务', 'tuned-gtk': '应用服务', 'tuned-profiles-atomic': '应用服务', 'tuned-profiles-compat': '应用服务', 'tuned-profiles-cpu-partitioning': '应用服务', 'tuned-profiles-mssql': '应用服务', 'tuned-profiles-oracle': '应用服务', 'tuned-utils': '工具', 'tuned-utils-systemtap': '应用服务'}",9
919,tzdata: 基础环境,"{'tzdata': '服务', 'tzdata-java': '服务'}",2
920,udica: 应用工具/云原生,{'udica': '工具'},1
921,udisks2: 应用工具,"{'libudisks2': '应用工具', 'udisks2': '服务', 'udisks2-iscsi': '服务', 'udisks2-lsm': '服务', 'udisks2-lvm2': '服务'}",5
922,udisks2-qt5: 应用库,{'udisks2-qt5': '库'},1
923,uid_wrapper: 应用库,{'uid_wrapper': '库'},1
924,unbound: 应用工具,"{'python3-unbound': '应用工具', 'unbound': '服务', 'unbound-libs': '应用工具'}",3
925,unicode-ucd: 应用库,"{'unicode-ucd': '库', 'unicode-ucd-unihan': '库'}",2
926,unrar: 应用工具,"{'unrar': '工具', 'libunrar': '库'}",2
927,upower: 系统服务,"{'upower': '服务', 'upower-devel-docs': '库'}",2
928,usbguard: 系统库,"{'usbguard': '服务', 'usbguard-dbus': '服务', 'usbguard-notifier': '系统库', 'usbguard-selinux': '服务', 'usbguard-tools': '工具'}",5
929,usbutils: 系统工具,{'usbutils': '工具'},1
930,usermode: 应用工具,"{'usermode': '应用工具', 'usermode-gtk': '工具'}",2
931,util-linux: 核心工具,"{'libblkid': '核心工具', 'libfdisk': '核心工具', 'libmount': '核心工具', 'libsmartcols': '核心工具', 'libuuid': '核心工具', 'python3-libmount': '核心工具', 'util-linux': '核心工具', 'util-linux-user': '核心工具', 'uuidd': '服务'}",9
932,uuid: 核心工具,{'uuid': '工具'},1
933,vala: 应用库,{'vala': '工具'},1
934,valgrind: 系统工具,{'valgrind': '工具'},1
935,vapoursynth: 应用库,"{'python3-vapoursynth': '应用库', 'vapoursynth-libs': '应用库', 'vapoursynth-plugins': '库', 'vapoursynth-tools': '应用库'}",4
936,varnish: 应用库,"{'varnish': '工具', 'varnish-docs': '应用库'}",2
937,varnish-modules: 应用库,{'varnish-modules': '库'},1
938,vdo: 应用工具,"{'vdo': '工具', 'vdo-support': '工具'}",2
939,velocity: 应用库,"{'velocity': '库', 'velocity-javadoc': '应用库', 'velocity-manual': '库'}",3
940,vhostmd: 系统服务,"{'vhostmd': '系统服务', 'vm-dump-metrics': '库'}",2
941,vinagre: 应用工具,{'vinagre': '工具'},1
942,virtio-win: 应用工具/虚拟化,{'virtio-win': '服务'},1
943,virt-v2v: 应用工具/虚拟化,"{'virt-v2v': '工具', 'virt-v2v-bash-completion': '应用工具/虚拟化', 'virt-v2v-man-pages-ja': '工具', 'virt-v2v-man-pages-uk': '工具'}",4
944,volume_key: 系统工具,"{'volume_key': '系统工具', 'volume_key-libs': '库'}",2
945,vorbis-tools: 应用工具,{'vorbis-tools': '工具'},1
946,vsftpd: 应用服务,{'vsftpd': '服务'},1
947,vulkan-headers: 应用库,{'vulkan-headers': '库'},1
948,WALinuxAgent: 系统工具/云计算,"{'WALinuxAgent': '服务', 'WALinuxAgent-udev': '服务'}",2
949,web-assets: 应用工具,{'web-assets-filesystem': '服务'},1
950,weld-parent: 应用库,{'weld-parent': '库'},1
951,whois: 系统工具,"{'whois': '工具', 'whois-nls': '系统工具'}",2
952,wireshark: 应用工具,"{'wireshark': '应用工具', 'wireshark-cli': '工具'}",2
953,woff2: 应用工具,{'woff2': '库'},1
954,wsmancli: 应用工具,{'wsmancli': '工具'},1
955,x3270: 应用工具,"{'x3270': '应用工具', 'x3270-text': '应用工具', 'x3270-x11': '工具'}",3
956,xalan-j2: 应用库,"{'xalan-j2': '库', 'xalan-j2-javadoc': '应用库', 'xalan-j2-manual': '应用库', 'xalan-j2-xsltc': '应用库'}",4
957,Xaw3d: 应用工具/桌面,{'Xaw3d': '库'},1
958,xcb-proto: 应用库,{'xcb-proto': '库'},1
959,xcb-util: 应用库,{'xcb-util': '库'},1
960,xcb-util-cursor: 应用库,{'xcb-util-cursor': '库'},1
961,xcb-util-image: 应用库,{'xcb-util-image': '库'},1
962,xcb-util-renderutil: 应用库,{'xcb-util-renderutil': '库'},1
963,xdg-user-dirs: 应用服务/桌面,{'xdg-user-dirs': '库'},1
964,xdp-tools: 应用服务/桌面,"{'libxdp': '应用服务/桌面', 'xdp-tools': '工具'}",2
965,xkeyboard-config: 应用库,{'xkeyboard-config': '库'},1
966,xml-commons-apis: 应用库,"{'xml-commons-apis': '应用库', 'xml-commons-apis-javadoc': '应用库', 'xml-commons-apis-manual': '库'}",3
967,xmvn: 应用库,"{'xmvn': '工具', 'xmvn-api': '应用库', 'xmvn-bisect': '工具', 'xmvn-connector-aether': '应用库', 'xmvn-connector-ivy': '应用库', 'xmvn-core': '应用库', 'xmvn-install': '应用库', 'xmvn-javadoc': '库', 'xmvn-minimal': '工具', 'xmvn-mojo': '库', 'xmvn-parent-pom': '库', 'xmvn-resolve': '库', 'xmvn-subst': '库', 'xmvn-tools-pom': '应用库'}",14
968,xorg-x11-apps: 应用服务,{'xorg-x11-apps': '工具'},1
969,xorg-x11-drv-intel: 应用服务,"{'intel-gpu-tools': '工具', 'xorg-x11-drv-intel': '应用服务'}",2
970,xorg-x11-drv-wacom: 应用服务,"{'xorg-x11-drv-wacom': '服务', 'xorg-x11-drv-wacom-serial-support': '服务'}",2
971,xorg-x11-server: 应用服务,"{'xorg-x11-server-common': '服务', 'xorg-x11-server-source': '应用服务', 'xorg-x11-server-Xdmx': '应用服务', 'xorg-x11-server-Xephyr': '服务', 'xorg-x11-server-Xnest': '服务', 'xorg-x11-server-Xorg': '应用服务', 'xorg-x11-server-Xvfb': '服务'}",7
972,xorg-x11-server-utils: 应用工具,{'xorg-x11-server-utils': '工具'},1
973,xorg-x11-xauth: 应用工具,{'xorg-x11-xauth': '工具'},1
974,xorg-x11-xbitmaps: 应用库,{'xorg-x11-xbitmaps': '库'},1
975,xorg-x11-xinit: 应用服务,"{'xorg-x11-xinit': '应用服务', 'xorg-x11-xinit-session': '服务'}",2
976,xsane: 应用库,"{'xsane': '应用库', 'xsane-common': '库', 'xsane-gimp': '应用库'}",3
977,xsettingsd: 应用服务,{'xsettingsd': '服务'},1
978,xz: 核心工具,"{'xz': '核心工具', 'xz-libs': '核心工具', 'xz-lzma-compat': '工具'}",3
979,yelp-xsl: 应用工具/桌面,{'yelp-xsl': '库'},1
980,yp-tools: 系统工具,{'yp-tools': '工具'},1
981,zaf: 应用工具,"{'hyphen-af': '库', 'hyphen-zu': '库'}",2
982,zeromq3: 应用服务,{'zeromq3': '库'},1
983,zsh: 系统工具,"{'zsh': '系统工具', 'zsh-html': '库'}",2
984,zziplib: 应用库,"{'zziplib': '应用库', 'zziplib-utils': '工具'}",2
