,src,bin,num_of_bin
726,hyphen-fr: 应用库,{'hyphen-fr': '应用库'},1
727,hyphen-ga: 应用库,{'hyphen-ga': '应用库'},1
728,hyphen-gl: 应用库,{'hyphen-gl': '应用库'},1
729,hyphen-grc: 应用库,{'hyphen-grc': '应用库'},1
730,hyphen-gu: 应用库,{'hyphen-gu': '应用库'},1
731,hyphen-hi: 应用库,{'hyphen-hi': '应用库'},1
732,hyphen-hsb: 应用库,{'hyphen-hsb': '应用库'},1
733,hyphen-hu: 应用库,{'hyphen-hu': '应用库'},1
734,hyphen-ia: 应用库,{'hyphen-ia': '应用库'},1
735,hyphen-id: 应用库,{'hyphen-id': '应用库'},1
736,hyphen-is: 应用库,{'hyphen-is': '应用库'},1
737,hyphen-it: 应用库,{'hyphen-it': '应用库'},1
738,hyphen-kn: 应用库,{'hyphen-kn': '应用库'},1
739,hyphen-ku: 应用库,{'hyphen-ku': '应用库'},1
740,hyphen-lt: 应用库,{'hyphen-lt': '应用库'},1
741,hyphen-mi: 应用库,{'hyphen-mi': '应用库'},1
742,hyphen-ml: 应用库,{'hyphen-ml': '应用库'},1
743,hyphen-mn: 应用库,{'hyphen-mn': '应用库'},1
744,hyphen-mr: 应用库,{'hyphen-mr': '应用库'},1
745,hyphen-nl: 应用库,{'hyphen-nl': '应用库'},1
746,hyphen-or: 应用库,{'hyphen-or': '应用库'},1
747,hyphen-pa: 应用库,{'hyphen-pa': '应用库'},1
748,hyphen-pl: 应用库,{'hyphen-pl': '应用库'},1
749,hyphen-pt: 应用库,{'hyphen-pt': '应用库'},1
750,hyphen-ro: 应用库,{'hyphen-ro': '应用库'},1
751,hyphen-ru: 应用库,{'hyphen-ru': '应用库'},1
752,hyphen-sa: 应用库,{'hyphen-sa': '应用库'},1
753,hyphen-sk: 应用库,{'hyphen-sk': '应用库'},1
754,hyphen-sl: 应用库,{'hyphen-sl': '应用库'},1
755,hyphen-sv: 应用库,{'hyphen-sv': '应用库'},1
756,hyphen-ta: 应用库,{'hyphen-ta': '应用库'},1
757,hyphen-te: 应用库,{'hyphen-te': '应用库'},1
758,hyphen-tk: 应用库,{'hyphen-tk': '应用库'},1
759,hyphen-uk: 应用库,{'hyphen-uk': '应用库'},1
760,ibus-hangul: 应用工具/桌面,{'ibus-hangul': '应用工具/桌面'},1
761,ibus-kkc: 应用工具/桌面,{'ibus-kkc': '应用工具/桌面'},1
762,ibus-libpinyin: 应用工具/桌面,{'ibus-libpinyin': '应用工具/桌面'},1
763,ibus-libzhuyin: 应用工具/桌面,{'ibus-libzhuyin': '应用工具/桌面'},1
764,ibus-m17n: 应用工具/桌面,{'ibus-m17n': '应用工具/桌面'},1
765,ibus-sayura: 应用工具/桌面,{'ibus-sayura': '应用工具/桌面'},1
766,ibus-table: 应用工具/桌面,{'ibus-table': '应用工具/桌面'},1
767,ibus-table-chinese: 应用工具/桌面,"{'ibus-table-chinese': '应用工具/桌面', 'ibus-table-chinese-array': '应用工具/桌面', 'ibus-table-chinese-cangjie': '应用工具/桌面', 'ibus-table-chinese-cantonese': '应用工具/桌面', 'ibus-table-chinese-easy': '应用工具/桌面', 'ibus-table-chinese-erbi': '应用工具/桌面', 'ibus-table-chinese-quick': '应用工具/桌面', 'ibus-table-chinese-scj': '应用工具/桌面', 'ibus-table-chinese-stroke5': '应用工具/桌面', 'ibus-table-chinese-wu': '应用工具/桌面', 'ibus-table-chinese-wubi-haifeng': '应用工具/桌面', 'ibus-table-chinese-wubi-jidian': '应用工具/桌面', 'ibus-table-chinese-yong': '应用工具/桌面'}",13
768,ibus-typing-booster: 应用工具/桌面,"{'emoji-picker': '应用工具/桌面', 'ibus-typing-booster': '应用工具/桌面'}",2
769,icedtea-web: 应用库,"{'icedtea-web': '应用库', 'icedtea-web-javadoc': '应用库'}",2
770,icoutils: 应用工具,{'icoutils': '应用工具'},1
771,icu: 系统库,"{'icu': '系统库', 'libicu': '系统库'}",2
772,icu4j: 系统库,{'icu4j': '系统库'},1
773,iio-sensor-proxy: 应用工具,{'iio-sensor-proxy': '应用工具'},1
774,ilmbase: 应用库,{'ilmbase': '应用库'},1
775,ima-evm-utils: 系统工具,"{'ima-evm-utils0': '系统工具', 'ima-evm-utils': '系统工具'}",2
776,imake: 应用工具,{'imake': '应用工具'},1
777,imlib2: 应用库,"{'imlib2': '应用库', 'imlib2-id3tag-loader': '应用库'}",2
778,imsettings: 应用工具,"{'imsettings': '应用工具', 'imsettings-gsettings': '应用工具', 'imsettings-libs': '应用工具', 'imsettings-qt': '应用工具', 'imsettings-xim': '应用工具'}",5
779,iniparser: 应用工具,{'iniparser': '应用工具'},1
780,initial-setup: 应用工具,"{'initial-setup': '应用工具', 'initial-setup-gui': '应用工具'}",2
781,initscripts: 系统服务,"{'initscripts': '系统服务', 'netconsole-service': '系统服务', 'network-scripts': '系统服务', 'readonly-root': '系统服务'}",4
782,inkscape: 应用工具/桌面,"{'inkscape': '应用工具/桌面', 'inkscape-docs': '应用工具/桌面', 'inkscape-view': '应用工具/桌面'}",3
783,intel-cmt-cat: 应用工具,{'intel-cmt-cat': '应用工具'},1
784,intltool: 系统工具,{'intltool': '系统工具'},1
785,iotop: 系统工具,{'iotop': '系统工具'},1
786,ipa-healthcheck: 系统工具,"{'ipa-healthcheck-core': '系统工具', 'ipa-healthcheck': '系统工具'}",2
787,ipcalc: 应用工具,{'ipcalc': '应用工具'},1
788,iperf3: 系统工具,{'iperf3': '系统工具'},1
789,ipmitool: 系统工具,"{'exchange-bmc-os-info': '系统工具', 'ipmievd': '系统工具', 'ipmitool': '系统工具'}",3
790,iproute: 系统工具,"{'iproute': '系统工具', 'iproute-tc': '系统工具'}",2
791,iprutils: 系统工具,{'iprutils': '系统工具'},1
792,ipset: 系统工具,"{'ipset': '系统工具', 'ipset-libs': '系统工具', 'ipset-service': '系统工具'}",3
793,iptraf-ng: 系统工具,{'iptraf-ng': '系统工具'},1
794,iptstate: 系统工具,{'iptstate': '系统工具'},1
795,iputils: 核心工具,"{'iputils': '核心工具', 'iputils-ninfod': '核心工具'}",2
796,ipvsadm: 系统服务,{'ipvsadm': '系统服务'},1
797,ipxe: 系统服务,"{'ipxe-bootimgs-aarch64': '系统服务', 'ipxe-bootimgs-x86': '系统服务', 'ipxe-roms': '系统服务', 'ipxe-roms-qemu': '系统服务'}",4
798,irqbalance: 系统服务,{'irqbalance': '系统服务'},1
799,irssi: 应用工具,{'irssi': '应用工具'},1
800,isl: 应用库,{'isl': '应用库'},1
801,isns-utils: 系统工具,"{'isns-utils': '系统工具', 'isns-utils-libs': '系统工具'}",2
802,iso-codes: 应用工具,{'iso-codes': '应用工具'},1
803,isomd5sum: 应用工具,{'isomd5sum': '应用工具'},1
804,isorelax: 应用库,"{'isorelax': '应用库', 'isorelax-javadoc': '应用库'}",2
805,istack-commons: 应用库,"{'istack-commons': '应用库', 'istack-commons-runtime': '应用库', 'istack-commons-tools': '应用库'}",3
806,itstool: 应用工具,{'itstool': '应用工具'},1
807,iw: 应用工具,{'iw': '应用工具'},1
808,jabberpy: 应用库,{'python3-jabberpy': '应用库'},1
809,jack-audio-connection-kit: 应用库,"{'jack-audio-connection-kit': '应用库', 'jack-audio-connection-kit-dbus': '应用库', 'jack-audio-connection-kit-example-clients': '应用库'}",3
810,jackson-annotations: 应用库,{'jackson-annotations': '应用库'},1
811,jackson-core: 应用库,{'jackson-core': '应用库'},1
812,jackson-databind: 应用库,{'jackson-databind': '应用库'},1
813,jackson-jaxrs-providers: 应用库,"{'jackson-jaxrs-json-provider': '应用库', 'jackson-jaxrs-providers': '应用库'}",2
814,jackson-module-jaxb-annotations: 应用库,{'jackson-module-jaxb-annotations': '应用库'},1
815,jaf: 应用库,"{'jaf': '应用库', 'jaf-javadoc': '应用库'}",2
816,jakarta-commons-httpclient: 应用库,"{'jakarta-commons-httpclient': '应用库', 'jakarta-commons-httpclient-javadoc': '应用库', 'jakarta-commons-httpclient-manual': '应用库'}",3
817,jakarta-oro: 应用库,"{'jakarta-oro': '应用库', 'jakarta-oro-javadoc': '应用库'}",2
818,jansi: 应用库,"{'jansi': '应用库', 'jansi-javadoc': '应用库'}",2
819,jansi-native: 应用库,"{'jansi-native': '应用库', 'jansi-native-javadoc': '应用库'}",2
820,jansson: 应用库,{'jansson': '应用库'},1
821,jasper: 应用库,{'jasper-libs': '应用库'},1
822,java_cup: 应用库,"{'java_cup': '应用库', 'java_cup-javadoc': '应用库', 'java_cup-manual': '应用库'}",3
823,java-1.8.0-alibaba-dragonwell: 应用库/编程语言,"{'java-1.8.0-alibaba-dragonwell': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-demo-fastdebug': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-demo-slowdebug': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-devel-fastdebug': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-devel-slowdebug': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-fastdebug': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-headless': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-headless-fastdebug': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-headless-slowdebug': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-javadoc': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-javadoc-zip': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-slowdebug': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-src': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-src-fastdebug': '应用库/编程语言', 'java-1.8.0-alibaba-dragonwell-src-slowdebug': '应用库/编程语言'}",15
824,java-1.8.0-openjdk: 应用库/编程语言,"{'java-1.8.0-openjdk': '应用库/编程语言', 'java-1.8.0-openjdk-accessibility': '应用库/编程语言', 'java-1.8.0-openjdk-accessibility-slowdebug': '应用库/编程语言', 'java-1.8.0-openjdk-demo-slowdebug': '应用库/编程语言', 'java-1.8.0-openjdk-devel-slowdebug': '应用库/编程语言', 'java-1.8.0-openjdk-headless': '应用库/编程语言', 'java-1.8.0-openjdk-headless-slowdebug': '应用库/编程语言', 'java-1.8.0-openjdk-javadoc': '应用库/编程语言', 'java-1.8.0-openjdk-javadoc-zip': '应用库/编程语言', 'java-1.8.0-openjdk-slowdebug': '应用库/编程语言', 'java-1.8.0-openjdk-src': '应用库/编程语言', 'java-1.8.0-openjdk-src-slowdebug': '应用库/编程语言', 'java-1.8.0-openjdk-accessibility-fastdebug': '应用库/编程语言', 'java-1.8.0-openjdk-demo-fastdebug': '应用库/编程语言', 'java-1.8.0-openjdk-devel-fastdebug': '应用库/编程语言', 'java-1.8.0-openjdk-fastdebug': '应用库/编程语言', 'java-1.8.0-openjdk-headless-fastdebug': '应用库/编程语言', 'java-1.8.0-openjdk-src-fastdebug': '应用库/编程语言'}",18
825,java-11-alibaba-dragonwell: 应用库/编程语言,"{'java-11-alibaba-dragonwell': '应用库/编程语言', 'java-11-alibaba-dragonwell-demo-fastdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-demo-slowdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-devel-fastdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-devel-slowdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-fastdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-headless': '应用库/编程语言', 'java-11-alibaba-dragonwell-headless-fastdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-headless-slowdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-javadoc': '应用库/编程语言', 'java-11-alibaba-dragonwell-javadoc-zip': '应用库/编程语言', 'java-11-alibaba-dragonwell-jmods': '应用库/编程语言', 'java-11-alibaba-dragonwell-jmods-fastdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-jmods-slowdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-slowdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-src': '应用库/编程语言', 'java-11-alibaba-dragonwell-src-fastdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-src-slowdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-static-libs': '应用库/编程语言', 'java-11-alibaba-dragonwell-static-libs-fastdebug': '应用库/编程语言', 'java-11-alibaba-dragonwell-static-libs-slowdebug': '应用库/编程语言'}",21
826,java-11-openjdk: 应用库/编程语言,"{'java-11-openjdk': '应用库/编程语言', 'java-11-openjdk-demo-slowdebug': '应用库/编程语言', 'java-11-openjdk-devel-slowdebug': '应用库/编程语言', 'java-11-openjdk-headless': '应用库/编程语言', 'java-11-openjdk-headless-slowdebug': '应用库/编程语言', 'java-11-openjdk-javadoc': '应用库/编程语言', 'java-11-openjdk-javadoc-zip': '应用库/编程语言', 'java-11-openjdk-jmods': '应用库/编程语言', 'java-11-openjdk-jmods-slowdebug': '应用库/编程语言', 'java-11-openjdk-slowdebug': '应用库/编程语言', 'java-11-openjdk-src': '应用库/编程语言', 'java-11-openjdk-src-slowdebug': '应用库/编程语言', 'java-11-openjdk-static-libs': '应用库/编程语言', 'java-11-openjdk-static-libs-slowdebug': '应用库/编程语言', 'java-11-openjdk-demo-fastdebug': '应用库/编程语言', 'java-11-openjdk-devel-fastdebug': '应用库/编程语言', 'java-11-openjdk-fastdebug': '应用库/编程语言', 'java-11-openjdk-headless-fastdebug': '应用库/编程语言', 'java-11-openjdk-jmods-fastdebug': '应用库/编程语言', 'java-11-openjdk-src-fastdebug': '应用库/编程语言', 'java-11-openjdk-static-libs-fastdebug': '应用库/编程语言'}",21
827,java-17-openjdk: 应用库/编程语言,"{'java-17-openjdk': '应用库/编程语言', 'java-17-openjdk-demo-slowdebug': '应用库/编程语言', 'java-17-openjdk-devel-slowdebug': '应用库/编程语言', 'java-17-openjdk-headless': '应用库/编程语言', 'java-17-openjdk-headless-slowdebug': '应用库/编程语言', 'java-17-openjdk-javadoc': '应用库/编程语言', 'java-17-openjdk-javadoc-zip': '应用库/编程语言', 'java-17-openjdk-jmods': '应用库/编程语言', 'java-17-openjdk-jmods-slowdebug': '应用库/编程语言', 'java-17-openjdk-slowdebug': '应用库/编程语言', 'java-17-openjdk-src': '应用库/编程语言', 'java-17-openjdk-src-slowdebug': '应用库/编程语言', 'java-17-openjdk-static-libs': '应用库/编程语言', 'java-17-openjdk-static-libs-slowdebug': '应用库/编程语言', 'java-17-openjdk-demo-fastdebug': '应用库/编程语言', 'java-17-openjdk-devel-fastdebug': '应用库/编程语言', 'java-17-openjdk-fastdebug': '应用库/编程语言', 'java-17-openjdk-headless-fastdebug': '应用库/编程语言', 'java-17-openjdk-jmods-fastdebug': '应用库/编程语言', 'java-17-openjdk-src-fastdebug': '应用库/编程语言', 'java-17-openjdk-static-libs-fastdebug': '应用库/编程语言'}",21
828,java-atk-wrapper: 应用库/编程语言,{'java-atk-wrapper': '应用库/编程语言'},1
829,javacc: 应用工具,"{'javacc': '应用工具', 'javacc-javadoc': '应用工具', 'javacc-manual': '应用工具'}",3
830,javacc-maven-plugin: 应用库,"{'javacc-maven-plugin': '应用库', 'javacc-maven-plugin-javadoc': '应用库'}",2
831,javamail: 应用库,"{'javamail': '应用库', 'javamail-javadoc': '应用库'}",2
832,javapackages-tools: 应用库,"{'javapackages-filesystem': '应用库', 'javapackages-tools': '应用库', 'ivy-local': '应用库', 'javapackages-local': '应用库', 'maven-local': '应用库', 'python3-javapackages': '应用库'}",6
833,javassist: 应用库,"{'javassist': '应用库', 'javassist-javadoc': '应用库'}",2
834,jaxen: 应用库,"{'jaxen': '应用库', 'jaxen-javadoc': '应用库'}",2
835,jbig2dec: 应用库,{'jbig2dec-libs': '应用库'},1
836,jbigkit: 应用库,{'jbigkit-libs': '应用库'},1
837,jboss-annotations-1.2-api: 应用库,{'jboss-annotations-1.2-api': '应用库'},1
838,jboss-interceptors-1.2-api: 应用库,"{'jboss-interceptors-1.2-api': '应用库', 'jboss-interceptors-1.2-api-javadoc': '应用库'}",2
839,jboss-jaxrs-2.0-api: 应用库,{'jboss-jaxrs-2.0-api': '应用库'},1
840,jboss-logging: 应用库,{'jboss-logging': '应用库'},1
841,jboss-logging-tools: 应用库,{'jboss-logging-tools': '应用库'},1
842,jboss-parent: 应用库,{'jboss-parent': '应用库'},1
843,jctools: 应用库,{'jctools': '应用库'},1
844,jdeparser: 应用库,{'jdeparser': '应用库'},1
845,jdepend: 应用库,"{'jdepend': '应用库', 'jdepend-javadoc': '应用库'}",2
846,jdependency: 应用库,"{'jdependency': '应用库', 'jdependency-javadoc': '应用库'}",2
847,jdom: 应用库,"{'jdom': '应用库', 'jdom-javadoc': '应用库'}",2
848,jdom2: 应用库,"{'jdom2': '应用库', 'jdom2-javadoc': '应用库'}",2
849,jemalloc: 应用库,{'jemalloc': '应用库'},1
850,jetty: 应用库,"{'jetty-continuation': '应用库', 'jetty-http': '应用库', 'jetty-io': '应用库', 'jetty-security': '应用库', 'jetty-server': '应用库', 'jetty-servlet': '应用库', 'jetty-util': '应用库'}",7
851,jflex: 应用库,"{'jflex': '应用库', 'jflex-javadoc': '应用库'}",2
852,jigawatts: 应用库,{'jigawatts': '应用库'},1
853,jimtcl: 应用库,{'jimtcl': '应用库'},1
854,jline: 应用库,"{'jline': '应用库', 'jline-javadoc': '应用库'}",2
855,jmc: 应用库,{'jmc': '应用库'},1
856,jmc-core: 应用库,"{'jmc-core': '应用库', 'jmc-core-javadoc': '应用库'}",2
857,jna: 应用库,{'jna': '应用库'},1
858,jolokia-jvm-agent: 应用库,{'jolokia-jvm-agent': '应用库'},1
859,jomolhari-fonts: 字体,{'jomolhari-fonts': '字体'},1
860,jq: 应用工具,{'jq': '应用工具'},1
861,jsch: 应用工具,"{'jsch': '应用工具', 'jsch-javadoc': '应用工具'}",2
862,js-d3-flame-graph: 应用库,{'js-d3-flame-graph': '应用库'},1
863,json-c: 应用库,{'json-c': '应用库'},1
864,jsoncpp: 应用库,{'jsoncpp': '应用库'},1
865,json-glib: 应用库,{'json-glib': '应用库'},1
866,jsoup: 应用库,"{'jsoup': '应用库', 'jsoup-javadoc': '应用库'}",2
867,jsr-305: 应用库,"{'jsr-305': '应用库', 'jsr-305-javadoc': '应用库'}",2
868,jss: 应用库,"{'jss': '应用库', 'jss-javadoc': '应用库'}",2
869,jtidy: 应用库,"{'jtidy': '应用库', 'jtidy-javadoc': '应用库'}",2
870,Judy: 应用库,{'Judy': '应用库'},1
871,julietaula-montserrat-fonts: 应用库,{'julietaula-montserrat-fonts': '应用库'},1
872,junit: 应用库,"{'junit': '应用库', 'junit-javadoc': '应用库', 'junit-manual': '应用库'}",3
873,junit5: 应用库,{'junit5': '应用库'},1
874,jvnet-parent: 应用库,{'jvnet-parent': '应用库'},1
875,jxrlib: 应用库,{'jxrlib': '应用库'},1
876,jzlib: 应用库,"{'jzlib': '应用库', 'jzlib-javadoc': '应用库'}",2
877,kabi-dw: 核心工具,{'kabi-dw': '核心工具'},1
878,kacst-fonts: 字体,"{'kacst-art-fonts': '字体', 'kacst-book-fonts': '字体', 'kacst-decorative-fonts': '字体', 'kacst-digital-fonts': '字体', 'kacst-farsi-fonts': '字体', 'kacst-fonts-common': '字体', 'kacst-letter-fonts': '字体', 'kacst-naskh-fonts': '字体', 'kacst-office-fonts': '字体', 'kacst-one-fonts': '字体', 'kacst-pen-fonts': '字体', 'kacst-poster-fonts': '字体', 'kacst-qurn-fonts': '字体', 'kacst-screen-fonts': '字体', 'kacst-title-fonts': '字体', 'kacst-titlel-fonts': '字体'}",16
