,src,bin,num_of_bin
750,libgpg-error: 核心库,{'libgpg-error': '核心库'},1
751,libgphoto2: 应用库,{'libgphoto2': '应用库'},1
752,libgsf: 应用库,{'libgsf': '应用库'},1
753,libgtop2: 应用库,{'libgtop2': '应用库'},1
754,libgudev: 系统库,{'libgudev': '系统库'},1
755,libguestfs-winsupport: 系统库,{'libguestfs-winsupport': '系统库'},1
756,libgusb: 系统库,{'libgusb': '系统库'},1
757,libgweather: 应用库,{'libgweather': '应用库'},1
758,libgxim: 应用库,{'libgxim': '应用库'},1
759,libgxps: 应用库,{'libgxps': '应用库'},1
760,libhangul: 应用库,{'libhangul': '应用库'},1
761,libhbaapi: 应用库,{'libhbaapi': '应用库'},1
762,libhugetlbfs: 系统库,"{'libhugetlbfs': '系统库', 'libhugetlbfs-utils': '系统库'}",2
763,libical: 应用库,{'libical': '应用库'},1
764,libICE: 应用库,{'libICE': '应用库'},1
765,libid3tag: 应用库,{'libid3tag': '应用库'},1
766,libIDL: 应用库,{'libIDL': '应用库'},1
767,libidn2: 核心库,"{'idn2': '核心库', 'libidn2': '核心库'}",2
768,libiec61883: 系统库,{'libiec61883': '系统库'},1
769,libieee1284: 系统库,{'libieee1284': '系统库'},1
770,libijs: 应用库,{'libijs': '应用库'},1
771,libimobiledevice: 应用库,{'libimobiledevice': '应用库'},1
772,libindicator: 应用库,{'libindicator-gtk3': '应用库'},1
773,libinput: 系统库,"{'libinput': '系统库', 'libinput-utils': '系统库'}",2
774,libipt: 系统库,{'libipt': '系统库'},1
775,libiptcdata: 应用库,{'libiptcdata': '应用库'},1
776,libisoburn: 系统库,"{'libisoburn': '系统库', 'xorriso': '系统库'}",2
777,libisofs: 应用库,{'libisofs': '应用库'},1
778,libjpeg-turbo: 应用库,"{'libjpeg-turbo': '应用库', 'libjpeg-turbo-utils': '应用库', 'turbojpeg': '应用库'}",3
779,libkcapi: 系统库,"{'libkcapi': '系统库', 'libkcapi-hmaccalc': '系统库'}",2
780,libkeepalive: 应用库,{'libkeepalive': '应用库'},1
781,libkkc: 应用库,"{'libkkc': '应用库', 'libkkc-common': '应用库'}",2
782,libkkc-data: 应用库,{'libkkc-data': '应用库'},1
783,libksba: 系统库,{'libksba': '系统库'},1
784,liblangtag: 应用库,"{'liblangtag': '应用库', 'liblangtag-data': '应用库', 'liblangtag-gobject': '应用库'}",3
785,liblayout: 应用库,{'liblayout': '应用库'},1
786,libldb: 系统库,"{'ldb-tools': '系统库', 'libldb': '系统库', 'python3-ldb': '系统库'}",3
787,libloader: 应用库,{'libloader': '应用库'},1
788,liblockfile: 应用库,{'liblockfile': '应用库'},1
789,liblognorm: 应用库,{'liblognorm': '应用库'},1
790,libmad: 应用库,{'libmad': '应用库'},1
791,libmatchbox: 应用库,{'libmatchbox': '应用库'},1
792,libmaxminddb: 应用库,{'libmaxminddb': '应用库'},1
793,libmbim: 应用库,"{'libmbim': '应用库', 'libmbim-utils': '应用库'}",2
794,libmediaart: 应用库,{'libmediaart': '应用库'},1
795,libmediainfo: 应用库,{'libmediainfo': '应用库'},1
796,libmemcached: 应用库,"{'libmemcached': '应用库', 'libmemcached-libs': '应用库'}",2
797,libmetalink: 应用库,{'libmetalink': '应用库'},1
798,libmfx: 应用库,{'libmfx': '应用库'},1
799,libmicrohttpd: 应用库,{'libmicrohttpd': '应用库'},1
800,libmng: 应用库,{'libmng': '应用库'},1
801,libmnl: 应用库,{'libmnl': '应用库'},1
802,libmodman: 应用库,{'libmodman': '应用库'},1
803,libmodplug: 应用库,{'libmodplug': '应用库'},1
804,libmodulemd: 应用库,"{'libmodulemd1': '应用库', 'libmodulemd': '应用库', 'python3-libmodulemd': '应用库'}",3
805,libmpc: 应用库,{'libmpc': '应用库'},1
806,libmpcdec: 应用库,{'libmpcdec': '应用库'},1
807,libmspack: 应用库,{'libmspack': '应用库'},1
808,libmspub: 应用库,{'libmspub': '应用库'},1
809,libmtp: 应用库,{'libmtp': '应用库'},1
810,libmusicbrainz5: 应用库,{'libmusicbrainz5': '应用库'},1
811,libmwaw: 应用库,{'libmwaw': '应用库'},1
812,libnbd: 应用库,"{'libnbd': '应用库', 'libnbd-bash-completion': '应用库', 'nbdfuse': '应用库', 'ocaml-libnbd': '应用库', 'python3-libnbd': '应用库'}",5
813,libndp: 应用库,{'libndp': '应用库'},1
814,libnet: 系统库,{'libnet': '系统库'},1
815,libnetfilter_conntrack: 系统库,{'libnetfilter_conntrack': '系统库'},1
816,libnetfilter_cthelper: 系统库,{'libnetfilter_cthelper': '系统库'},1
817,libnetfilter_cttimeout: 系统库,{'libnetfilter_cttimeout': '系统库'},1
818,libnetfilter_queue: 系统库,{'libnetfilter_queue': '系统库'},1
819,libnfnetlink: 系统库,{'libnfnetlink': '系统库'},1
820,libnftnl: 系统库,{'libnftnl': '系统库'},1
821,libnice: 系统库,"{'libnice': '系统库', 'libnice-gstreamer1': '系统库'}",2
822,libnl3: 系统库,"{'libnl3': '系统库', 'libnl3-cli': '系统库', 'python3-libnl3': '系统库'}",3
823,libnma: 应用库,{'libnma': '应用库'},1
824,libnotify: 应用库,{'libnotify': '应用库'},1
825,libnsl2: 系统库,{'libnsl2': '系统库'},1
826,libnumbertext: 应用库,{'libnumbertext': '应用库'},1
827,liboauth: 系统库,{'liboauth': '系统库'},1
828,libodfgen: 应用库,{'libodfgen': '应用库'},1
829,libogg: 应用库,"{'libogg': '应用库', 'libogg-devel-docs': '应用库'}",2
830,liboggz: 应用库,{'liboggz': '应用库'},1
831,libomp: 应用库,{'libomp': '应用库'},1
832,libopenraw: 应用库,"{'libopenraw': '应用库', 'libopenraw-gnome': '应用库'}",2
833,liborcus: 应用库,{'liborcus': '应用库'},1
834,libosinfo: 应用库,{'libosinfo': '应用库'},1
835,libotf: 应用库,{'libotf': '应用库'},1
836,libpagemaker: 应用库,{'libpagemaker': '应用库'},1
837,libpaper: 应用库,{'libpaper': '应用库'},1
838,libpcap: 系统库,{'libpcap': '系统库'},1
839,libpciaccess: 系统库,{'libpciaccess': '系统库'},1
840,libpeas: 应用库,"{'libpeas': '应用库', 'libpeas-gtk': '应用库', 'libpeas-loader-python3': '应用库'}",3
841,libpfm: 应用库,"{'libpfm': '应用库', 'libpfm-static': '应用库', 'python3-libpfm': '应用库'}",3
842,libpinyin: 应用库,"{'libpinyin': '应用库', 'libpinyin-data': '应用库', 'libzhuyin': '应用库'}",3
843,libpipeline: 应用库,{'libpipeline': '应用库'},1
844,libplist: 应用库,{'libplist': '应用库'},1
845,libpng: 系统库,{'libpng': '系统库'},1
846,libpng12: 系统库,{'libpng12': '系统库'},1
847,libpng15: 系统库,{'libpng15': '系统库'},1
848,libproxy: 应用库,"{'libproxy': '应用库', 'libproxy-bin': '应用库', 'libproxy-gnome': '应用库', 'libproxy-networkmanager': '应用库', 'libproxy-webkitgtk4': '应用库', 'python3-libproxy': '应用库'}",6
849,libpsl: 系统库,{'libpsl': '系统库'},1
850,libpsm2: 应用库,"{'libpsm2': '应用库', 'libpsm2-compat': '应用库'}",2
851,libpst: 应用库,{'libpst-libs': '应用库'},1
852,libpwquality: 系统库,"{'libpwquality': '系统库', 'python3-pwquality': '系统库'}",2
853,libqb: 应用库,{'libqb': '应用库'},1
854,libqmi: 应用库,"{'libqmi': '应用库', 'libqmi-utils': '应用库'}",2
855,libqrtr-glib: 系统库,{'libqrtr-glib': '系统库'},1
856,libquvi: 应用库,{'libquvi': '应用库'},1
857,libqxp: 应用库,{'libqxp': '应用库'},1
858,librabbitmq: 应用库,{'librabbitmq': '应用库'},1
859,LibRaw: 应用库,{'LibRaw': '应用库'},1
860,libraw1394: 系统库,{'libraw1394': '系统库'},1
861,librdkafka: 应用库,{'librdkafka': '应用库'},1
862,libreoffice-voikko: 应用库,{'libreoffice-voikko': '应用库'},1
863,librepo: 系统库,"{'librepo': '系统库', 'python3-librepo': '系统库'}",2
864,librepository: 系统库,{'librepository': '系统库'},1
865,librevenge: 应用库,"{'librevenge': '应用库', 'librevenge-gdb': '应用库'}",2
866,librhsm: 应用库,{'librhsm': '应用库'},1
867,librsvg2: 应用库,"{'librsvg2': '应用库', 'librsvg2-tools': '应用库'}",2
868,librx: 应用库,{'librx': '应用库'},1
869,libsamplerate: 应用库,{'libsamplerate': '应用库'},1
870,libsass: 应用库,{'libsass': '应用库'},1
871,libseccomp: 核心库,{'libseccomp': '核心库'},1
872,libsecret: 应用库,{'libsecret': '应用库'},1
873,libserializer: 应用库,{'libserializer': '应用库'},1
874,libshout: 应用库,{'libshout': '应用库'},1
875,libsigc++20: 应用库,{'libsigc++20': '应用库'},1
876,libsigsegv: 系统库,{'libsigsegv': '系统库'},1
877,libslirp: 应用库,{'libslirp': '应用库'},1
878,libSM: 应用库,{'libSM': '应用库'},1
879,libsmbios: 系统库,{'libsmbios': '系统库'},1
880,libsndfile: 应用库,{'libsndfile': '应用库'},1
881,libsoup: 应用库,{'libsoup': '应用库'},1
882,libspectre: 应用库,{'libspectre': '应用库'},1
883,libspiro: 应用库,{'libspiro': '应用库'},1
884,libsrtp: 应用库,{'libsrtp': '应用库'},1
885,libstaroffice: 应用库,{'libstaroffice': '应用库'},1
886,libstemmer: 应用库,{'libstemmer': '应用库'},1
887,libstoragemgmt: 应用库,"{'libstoragemgmt': '应用库', 'libstoragemgmt-arcconf-plugin': '应用库', 'libstoragemgmt-hpsa-plugin': '应用库', 'libstoragemgmt-local-plugin': '应用库', 'libstoragemgmt-megaraid-plugin': '应用库', 'libstoragemgmt-smis-plugin': '应用库', 'libstoragemgmt-udev': '应用库', 'python3-libstoragemgmt': '应用库'}",8
888,libsvm: 应用库,"{'libsvm': '应用库', 'libsvm-java': '应用库', 'libsvm-javadoc': '应用库', 'libsvm-svm-toy-qt': '应用库', 'python3-libsvm': '应用库'}",5
889,libtalloc: 应用库,"{'libtalloc': '应用库', 'python3-talloc': '应用库'}",2
890,libtar: 应用库,{'libtar': '应用库'},1
891,libtasn1: 应用库,"{'libtasn1': '应用库', 'libtasn1-tools': '应用库'}",2
892,libtdb: 应用库,"{'libtdb': '应用库', 'python3-tdb': '应用库', 'tdb-tools': '应用库'}",3
893,libtevent: 应用库,"{'libtevent': '应用库', 'python3-tevent': '应用库'}",2
894,libthai: 应用库,{'libthai': '应用库'},1
895,libtheora: 应用库,"{'libtheora': '应用库', 'theora-tools': '应用库'}",2
896,libtiff: 应用库,"{'libtiff': '应用库', 'libtiff-tools': '应用库'}",2
897,libtimezonemap: 应用库,{'libtimezonemap': '应用库'},1
898,libtpms: 系统库,{'libtpms': '系统库'},1
899,libucil: 应用库,{'libucil': '应用库'},1
900,libunicap: 应用库,{'libunicap': '应用库'},1
901,libuninameslist: 应用库,{'libuninameslist': '应用库'},1
902,libupnp: 系统库,{'libupnp': '系统库'},1
903,liburing: 系统库,{'liburing': '系统库'},1
904,libusb: 系统库,{'libusb': '系统库'},1
905,libusbmuxd: 应用库,{'libusbmuxd': '应用库'},1
906,libusbx: 系统库,{'libusbx': '系统库'},1
907,libuser: 应用库,"{'libuser': '应用库', 'python3-libuser': '应用库'}",2
908,libutempter: 系统库,{'libutempter': '系统库'},1
909,libuv: 应用库,{'libuv': '应用库'},1
910,libva: 应用库,{'libva': '应用库'},1
911,libvarlink: 应用库,"{'libvarlink': '应用库', 'libvarlink-util': '应用库'}",2
912,libvdpau: 应用库,{'libvdpau': '应用库'},1
913,libverto: 系统库,"{'libverto': '系统库', 'libverto-libevent': '系统库'}",2
914,libvisio: 应用库,{'libvisio': '应用库'},1
915,libvisual: 应用库,{'libvisual': '应用库'},1
916,libvma: 应用库,{'libvma': '应用库'},1
917,libvncserver: 应用库,{'libvncserver': '应用库'},1
918,libvoikko: 应用库,"{'libvoikko': '应用库', 'python3-libvoikko': '应用库', 'voikko-tools': '应用库'}",3
919,libvorbis: 应用库,"{'libvorbis': '应用库', 'libvorbis-devel-docs': '应用库'}",2
920,libvpx: 应用库,{'libvpx': '应用库'},1
921,libwacom: 应用库,"{'libwacom': '应用库', 'libwacom-data': '应用库'}",2
922,libwebp: 应用库,{'libwebp': '应用库'},1
923,libwmf: 应用库,"{'libwmf': '应用库', 'libwmf-lite': '应用库'}",2
924,libwnck3: 应用库,{'libwnck3': '应用库'},1
925,libwpd: 应用库,{'libwpd': '应用库'},1
926,libwpg: 应用库,{'libwpg': '应用库'},1
927,libwps: 应用库,{'libwps': '应用库'},1
928,libX11: 应用库,"{'libX11': '应用库', 'libX11-common': '应用库', 'libX11-xcb': '应用库'}",3
929,libx86emu: 应用库,{'libx86emu': '应用库'},1
930,libXau: 应用库,{'libXau': '应用库'},1
931,libXaw: 应用库,{'libXaw': '应用库'},1
932,libxcb: 系统库,{'libxcb': '系统库'},1
933,libXcomposite: 应用库,{'libXcomposite': '应用库'},1
934,libxcrypt: 核心库,"{'libxcrypt': '核心库', 'libxcrypt-static': '核心库'}",2
935,libXcursor: 应用库,{'libXcursor': '应用库'},1
936,libXdamage: 应用库,{'libXdamage': '应用库'},1
937,libXdmcp: 应用库,{'libXdmcp': '应用库'},1
938,libXext: 应用库,{'libXext': '应用库'},1
939,libXfixes: 应用库,{'libXfixes': '应用库'},1
940,libXfont2: 应用库,{'libXfont2': '应用库'},1
941,libXft: 应用库,{'libXft': '应用库'},1
942,libXi: 应用库,{'libXi': '应用库'},1
943,libXinerama: 应用库,{'libXinerama': '应用库'},1
944,libxkbcommon: 应用库,"{'libxkbcommon': '应用库', 'libxkbcommon-x11': '应用库'}",2
945,libxkbfile: 应用库,{'libxkbfile': '应用库'},1
946,libxklavier: 应用库,{'libxklavier': '应用库'},1
947,libxml++: 应用库,{'libxml++': '应用库'},1
948,libxml2: 应用库,"{'libxml2': '应用库', 'python3-libxml2': '应用库'}",2
949,libxmlb: 应用库,{'libxmlb': '应用库'},1
950,libXmu: 应用库,{'libXmu': '应用库'},1
951,libXNVCtrl: 应用库,{'libXNVCtrl': '应用库'},1
952,libXp: 应用库,{'libXp': '应用库'},1
953,libXpm: 应用库,{'libXpm': '应用库'},1
954,libXrandr: 应用库,{'libXrandr': '应用库'},1
955,libXrender: 应用库,{'libXrender': '应用库'},1
956,libXres: 应用库,{'libXres': '应用库'},1
957,libXScrnSaver: 应用库,{'libXScrnSaver': '应用库'},1
958,libxshmfence: 应用库,{'libxshmfence': '应用库'},1
959,libxslt: 应用库,{'libxslt': '应用库'},1
960,libXt: 应用库,{'libXt': '应用库'},1
961,libXtst: 应用库,{'libXtst': '应用库'},1
962,libxudp: 应用库,"{'libxudp': '应用库', 'libxudp-tools': '应用库'}",2
963,libXv: 应用库,{'libXv': '应用库'},1
964,libXvMC: 应用库,{'libXvMC': '应用库'},1
965,libXxf86dga: 应用库,{'libXxf86dga': '应用库'},1
966,libXxf86misc: 应用库,{'libXxf86misc': '应用库'},1
967,libXxf86vm: 应用库,{'libXxf86vm': '应用库'},1
968,libyami: 应用库,{'libyami': '应用库'},1
969,libyaml: 应用库,{'libyaml': '应用库'},1
970,libyang: 应用库,{'libyang': '应用库'},1
971,libzen: 应用库,{'libzen': '应用库'},1
972,libzmf: 应用库,{'libzmf': '应用库'},1
973,linuxconsoletools: 应用工具,{'linuxconsoletools': '应用工具'},1
974,linuxdoc-tools: 核心工具,{'linuxdoc-tools': '核心工具'},1
975,linux-firmware: 内核服务,"{'iwl1000-firmware': '内核服务', 'iwl100-firmware': '内核服务', 'iwl105-firmware': '内核服务', 'iwl135-firmware': '内核服务', 'iwl2000-firmware': '内核服务', 'iwl2030-firmware': '内核服务', 'iwl3160-firmware': '内核服务', 'iwl3945-firmware': '内核服务', 'iwl4965-firmware': '内核服务', 'iwl5000-firmware': '内核服务', 'iwl5150-firmware': '内核服务', 'iwl6000-firmware': '内核服务', 'iwl6000g2a-firmware': '内核服务', 'iwl6000g2b-firmware': '内核服务', 'iwl6050-firmware': '内核服务', 'iwl7260-firmware': '内核服务', 'libertas-sd8686-firmware': '内核服务', 'libertas-sd8787-firmware': '内核服务', 'libertas-usb8388-firmware': '内核服务', 'libertas-usb8388-olpc-firmware': '内核服务', 'linux-firmware': '内核服务'}",21
976,lklug-fonts: 字体,{'lklug-fonts': '字体'},1
977,lksctp-tools: 系统库,{'lksctp-tools': '系统库'},1
978,lld: 核心工具,"{'lld': '核心工具', 'lld-libs': '核心工具'}",2
979,lldpad: 系统服务,{'lldpad': '系统服务'},1
980,lldpd: 应用服务,{'lldpd': '应用服务'},1
981,lmdb: 应用库,{'lmdb-libs': '应用库'},1
982,lockdev: 系统库,{'lockdev': '系统库'},1
983,log4j: 应用库,"{'log4j': '应用库', 'log4j-jcl': '应用库', 'log4j-slf4j': '应用库'}",3
984,log4j12: 应用库,"{'log4j12': '应用库', 'log4j12-javadoc': '应用库'}",2
985,logwatch: 应用工具,{'logwatch': '应用工具'},1
986,lohit-assamese-fonts: 字体,{'lohit-assamese-fonts': '字体'},1
987,lohit-bengali-fonts: 字体,{'lohit-bengali-fonts': '字体'},1
988,lohit-devanagari-fonts: 字体,{'lohit-devanagari-fonts': '字体'},1
989,lohit-gujarati-fonts: 字体,{'lohit-gujarati-fonts': '字体'},1
990,lohit-gurmukhi-fonts: 字体,{'lohit-gurmukhi-fonts': '字体'},1
991,lohit-kannada-fonts: 字体,{'lohit-kannada-fonts': '字体'},1
992,lohit-malayalam-fonts: 字体,{'lohit-malayalam-fonts': '字体'},1
993,lohit-marathi-fonts: 字体,{'lohit-marathi-fonts': '字体'},1
994,lohit-nepali-fonts: 字体,{'lohit-nepali-fonts': '字体'},1
995,lohit-odia-fonts: 字体,{'lohit-odia-fonts': '字体'},1
996,lohit-tamil-fonts: 字体,{'lohit-tamil-fonts': '字体'},1
997,lohit-telugu-fonts: 字体,{'lohit-telugu-fonts': '字体'},1
998,lorax-templates-anolis: 基础环境,{'lorax-templates-anolis': '基础环境'},1
999,lorax-templates-rhel: 基础环境,{'lorax-templates-rhel': '基础环境'},1
1000,lrzsz: 应用工具,{'lrzsz': '应用工具'},1
1001,lsof: 系统工具,{'lsof': '系统工具'},1
1002,lsscsi: 系统工具,{'lsscsi': '系统工具'},1
1003,lttng-ust: 应用库,{'lttng-ust': '应用库'},1
1004,lua-expat: 应用库/编程语言,{'lua-expat': '应用库/编程语言'},1
1005,lua-filesystem: 应用库/编程语言,{'lua-filesystem': '应用库/编程语言'},1
1006,luajit: 应用库/编程语言,{'luajit': '应用库/编程语言'},1
1007,lua-lpeg: 应用库/编程语言,{'lua-lpeg': '应用库/编程语言'},1
1008,lua-posix: 应用库/编程语言,{'lua-posix': '应用库/编程语言'},1
1009,lua-socket: 应用库/编程语言,{'lua-socket': '应用库/编程语言'},1
1010,lucene: 应用库,"{'lucene': '应用库', 'lucene-analysis': '应用库', 'lucene-analyzers-smartcn': '应用库', 'lucene-queries': '应用库', 'lucene-queryparser': '应用库', 'lucene-sandbox': '应用库'}",6
1011,lucene++: 应用库,{'lucene++': '应用库'},1
1012,lz4-java: 应用库,"{'lz4-java': '应用库', 'lz4-java-javadoc': '应用库'}",2
1013,lzo: 应用库,"{'lzo': '应用库', 'lzo-minilzo': '应用库'}",2
1014,m17n-lib: 应用库,{'m17n-lib': '应用库'},1
1015,m4: 系统工具,{'m4': '系统工具'},1
1016,madan-fonts: 字体,{'madan-fonts': '字体'},1
1017,mailman: 应用工具,{'mailman': '应用工具'},1
1018,mailx: 应用工具,{'mailx': '应用工具'},1
1019,make: 应用工具,{'make': '应用工具'},1
1020,mallard-rng: 应用工具,{'mallard-rng': '应用工具'},1
1021,man-db: 应用工具,"{'man-db': '应用工具', 'man-db-cron': '应用工具'}",2
1022,mariadb-connector-odbc: 应用库,{'mariadb-connector-odbc': '应用库'},1
1023,mariadb-java-client: 应用库,{'mariadb-java-client': '应用库'},1
1024,marisa: 应用库,{'marisa': '应用库'},1
1025,matchbox-window-manager: 应用工具,{'matchbox-window-manager': '应用工具'},1
1026,maven-parent: 应用工具,{'maven-parent': '应用工具'},1
1027,maven-plugins-pom: 应用工具,{'maven-plugins-pom': '应用工具'},1
1028,maven-shared: 应用工具,{'maven-shared': '应用工具'},1
